,calls,minutes,messages,mb_used,is_ultra
2208,36.0,285.9199999999999,109.0,19103.310000000005,0
2209,21.0,100.66,5.0,8252.13,0
2210,33.0,220.24,15.0,6547.660000000001,0
2211,115.0,849.21,52.0,22433.77,1
2212,2.0,2.0,28.0,9173.78,0
2213,35.0,202.92,25.0,12603.8,0
2214,75.0,550.72,55.0,11258.72,0
2215,48.0,334.49000000000007,19.0,17538.010000000002,0
2216,16.0,111.25,10.0,33347.090000000004,1
2217,85.0,580.8,78.0,13158.94,0
2218,76.0,535.3000000000001,94.0,14139.12,0
2219,38.0,263.17,126.0,34329.08,1
2220,38.0,254.26000000000008,0.0,7928.78,1
2221,62.0,545.53,3.0,4942.500000000002,0
2222,83.0,538.8300000000002,60.0,13721.94,0
2223,63.0,470.9100000000001,0.0,13074.49,1
2224,31.0,176.39999999999998,31.0,16673.38,0
2225,86.0,595.1399999999999,0.0,9868.54,0
2226,92.0,699.7400000000001,4.0,14712.15,0
2227,85.0,509.61,4.0,26802.839999999986,0
2228,136.0,999.09,84.0,23116.46,1
2229,69.0,493.47,11.0,10594.240000000002,0
2230,67.0,505.34,79.0,31408.789999999997,1
2231,16.0,107.71999999999998,16.0,5289.33,0
2232,42.0,298.90000000000003,45.0,20665.09,0
2233,18.0,122.03999999999998,5.0,7997.91,0
2234,64.0,495.2,21.0,20048.69,0
2235,49.0,309.64,59.0,11973.190000000002,0
2236,45.0,354.05,0.0,16873.38,0
2237,96.0,667.6700000000001,43.0,20902.550000000007,0
2238,59.0,437.48999999999984,23.0,6037.690000000001,0
2239,30.0,224.39,14.0,19380.74000000001,0
2240,99.0,678.61,171.0,34297.22000000001,1
2241,33.0,282.08000000000004,30.0,13670.890000000005,0
2242,83.0,590.4700000000001,103.0,27851.01,0
2243,93.0,534.6000000000001,124.0,21252.18999999999,0
2244,71.0,532.8600000000001,72.0,16333.759999999997,0
2245,40.0,232.35,37.0,13941.600000000006,0
2246,56.0,429.44000000000005,17.0,19794.75,0
2247,13.0,104.03000000000002,2.0,7350.169999999999,0
2248,85.0,585.62,92.0,9115.37,1
2249,5.0,26.07,106.0,29923.230000000003,1
2250,154.0,1078.64,48.0,29335.15,1
2251,124.0,786.9700000000004,73.0,27387.21999999998,0
2252,94.0,646.1100000000001,1.0,25811.639999999985,0
2253,70.0,450.9600000000001,34.0,16848.98,0
2254,76.0,598.44,5.0,14806.270000000002,1
2255,50.0,393.33,14.0,6557.41,0
2256,78.0,503.55000000000007,57.0,15258.509999999998,0
2257,52.0,305.64000000000004,67.0,15329.36,0
2258,50.0,447.14,15.0,18239.47000000001,0
2259,44.0,258.93,0.0,19696.73,0
2260,57.0,341.45000000000005,73.0,14702.490000000002,1
2261,61.0,420.18000000000006,40.0,17969.47000000001,0
2262,37.0,262.26,76.0,20198.02,0
2263,78.0,485.98,28.0,22366.479999999985,0
2264,74.0,490.7400000000001,0.0,24764.400000000005,0
2265,92.0,600.4799999999999,88.0,23056.959999999995,0
2266,63.0,448.69000000000005,10.0,22764.139999999992,0
2267,88.0,640.6300000000003,27.0,21251.05,0
2268,56.0,354.15,98.0,8278.77,0
2269,32.0,232.80000000000007,13.0,8507.870000000003,0
2270,51.0,385.72,20.0,15169.600000000006,0
2271,77.0,695.5299999999999,0.0,19981.200000000004,1
2272,25.0,217.82,13.0,7637.01,0
2273,38.0,300.0,65.0,19261.1,0
2274,156.0,1044.13,149.0,26649.179999999997,1
2275,57.0,373.00999999999993,0.0,13759.77,0
2276,105.0,763.2699999999999,10.0,33233.63,1
2277,109.0,799.7500000000002,76.0,25100.05,1
2278,81.0,567.34,11.0,14121.36,1
2279,68.0,403.53,0.0,20811.88,1
2280,4.0,19.85,28.0,13107.42,0
2281,68.0,444.1,0.0,19352.930000000004,0
2282,45.0,314.64,14.0,7332.790000000002,0
2283,91.0,548.1200000000001,34.0,19273.260000000017,0
2284,125.0,874.85,22.0,20647.82,1
2285,16.0,100.87,8.0,8622.56,0
2286,24.0,153.32000000000002,91.0,23122.07999999999,0
2287,89.0,662.2800000000001,0.0,14170.070000000003,0
2288,74.0,563.5899999999999,30.0,10781.760000000002,0
2289,71.0,465.6199999999999,0.0,17901.45,0
2290,54.0,396.41000000000014,11.0,21085.67,0
2291,54.0,419.13,38.0,26240.859999999997,0
2292,99.0,634.32,43.0,16436.320000000007,0
2293,95.0,597.9100000000001,13.0,13905.340000000002,0
2294,64.0,467.46,20.0,15527.23,0
2295,79.0,413.26,12.0,12403.15,0
2296,58.0,390.8700000000001,0.0,22979.12,0
2297,87.0,550.4800000000001,70.0,13843.33,0
2298,68.0,458.1499999999999,137.0,10933.270000000002,1
2299,108.0,772.0800000000005,91.0,14948.4,0
2300,160.0,1055.7900000000004,54.0,33629.52999999999,1
2301,73.0,484.81,3.0,16835.989999999998,0
2302,114.0,823.5799999999999,144.0,30323.430000000004,1
2303,30.0,223.58000000000007,51.0,10845.54,1
2304,0.0,0.0,24.0,21626.900000000005,1
2305,78.0,491.15,26.0,7497.19,1
2306,32.0,182.45,13.0,16552.760000000002,0
2307,68.0,528.4300000000001,54.0,17229.4,0
2308,49.0,336.33,130.0,9777.89,1
2309,70.0,450.03,51.0,17567.129999999994,0
2310,28.0,189.39,17.0,16527.159999999996,0
2311,72.0,507.5200000000001,38.0,3179.4999999999995,1
2312,49.0,339.37000000000006,26.0,10780.28,0
2313,37.0,198.12,10.0,21019.14,0
2314,77.0,496.56,0.0,21814.38,0
2315,86.0,589.4299999999998,9.0,21046.69,0
2316,58.0,462.24,26.0,14104.660000000003,0
2317,106.0,619.94,0.0,27762.85000000001,1
2318,34.0,246.06,31.0,8448.760000000002,0
2319,71.0,576.6200000000001,6.0,14677.770000000006,0
2320,82.0,552.2800000000002,50.0,24278.94000000001,1
2321,22.0,175.36000000000004,17.0,13973.08,0
2322,71.0,408.7900000000001,70.0,22576.01,0
2323,71.0,448.09,29.0,11986.31,0
2324,31.0,213.77,0.0,16656.539999999997,0
2325,33.0,227.67000000000004,0.0,23528.08,1
2326,68.0,489.6100000000002,78.0,15569.780000000004,0
2327,60.0,424.15,66.0,30206.83,1
2328,93.0,720.5099999999999,71.0,14800.780000000002,0
2329,21.0,182.85,0.0,22339.76,0
2330,29.0,210.78,10.0,7538.759999999999,0
2331,0.0,0.0,173.0,27431.66,1
2332,105.0,830.37,21.0,21165.029999999995,1
2333,97.0,760.53,77.0,20246.27,1
2334,33.0,281.77000000000004,75.0,13933.009999999998,1
2335,19.0,112.68999999999998,12.0,4312.96,0
2336,32.0,284.33,30.0,11559.500000000002,0
2337,84.0,566.4200000000002,0.0,39307.059999999976,1
2338,97.0,772.35,66.0,10523.419999999998,1
2339,69.0,524.5800000000002,79.0,20765.07,0
2340,65.0,515.26,7.0,22801.74,0
2341,49.0,359.23999999999995,0.0,6088.300000000001,1
2342,40.0,311.8999999999999,83.0,19915.42,0
2343,48.0,379.99000000000007,92.0,12995.38,0
2344,19.0,94.18999999999998,18.0,43574.64000000001,1
2345,136.0,860.3,0.0,24299.120000000003,0
2346,2.0,11.96,3.0,0.0,1
2347,91.0,584.1600000000002,62.0,19374.14,0
2348,50.0,320.56,13.0,13719.1,0
2349,52.0,423.56000000000006,118.0,14503.800000000005,1
2350,27.0,192.98,34.0,23612.37,0
2351,55.0,345.49,16.0,20124.92999999999,0
2352,21.0,148.63,62.0,6348.469999999999,1
2353,70.0,433.2000000000001,30.0,28987.38999999999,1
2354,59.0,424.1499999999999,45.0,11701.84,0
2355,80.0,555.85,140.0,24412.570000000003,1
2356,84.0,583.7600000000001,0.0,25048.579999999994,0
2357,28.0,204.69,15.0,20081.809999999998,0
2358,12.0,60.46,18.0,10928.01,1
2359,76.0,528.6200000000001,61.0,20397.68,0
2360,64.0,521.3000000000002,29.0,19315.390000000003,0
2361,64.0,486.46,74.0,19627.0,0
2362,45.0,312.49000000000007,0.0,19797.79,0
2363,80.0,584.7499999999999,0.0,20571.44,0
2364,57.0,470.3,88.0,9346.000000000002,1
2365,47.0,392.99,0.0,18981.92000000001,0
2366,56.0,483.17,52.0,16331.710000000005,0
2367,63.0,543.3799999999998,17.0,17229.84,0
2368,3.0,8.940000000000001,135.0,27752.26,1
2369,74.0,525.5099999999999,30.0,11337.85,0
2370,27.0,243.4,0.0,15670.37,1
2371,84.0,597.2700000000001,3.0,33352.8,1
2372,99.0,642.8100000000001,45.0,10187.06,1
2373,101.0,666.9,57.0,16777.760000000002,1
2374,72.0,442.65000000000015,35.0,28183.289999999997,0
2375,84.0,513.1,21.0,16080.389999999998,1
2376,32.0,255.3,0.0,6590.81,0
2377,32.0,241.45999999999992,32.0,10525.110000000002,0
2378,55.0,354.26,27.0,29615.73999999999,0
2379,22.0,128.51,64.0,19271.51,0
2380,109.0,833.51,69.0,18408.84,0
2381,37.0,258.09,0.0,45180.75000000002,1
2382,46.0,372.18,0.0,27304.11,0
2383,5.0,37.36,1.0,407.66,0
2384,27.0,182.90000000000003,15.0,12756.92,0
2385,76.0,528.42,24.0,15477.77,0
2386,24.0,108.68999999999998,72.0,16765.419999999995,0
2387,117.0,739.2700000000001,124.0,22818.56,1
2388,72.0,490.54,64.0,12550.98,0
2389,87.0,580.77,28.0,21995.820000000003,1
2390,107.0,804.97,66.0,17935.910000000003,0
2391,48.0,395.7099999999999,118.0,12491.750000000004,1
2392,1.0,1.37,0.0,669.77,0
2393,49.0,394.92,18.0,11284.140000000005,0
2394,6.0,46.400000000000006,0.0,814.35,1
2395,66.0,437.75,22.0,25108.550000000007,0
2396,70.0,443.91,42.0,17283.550000000007,0
2397,67.0,506.1600000000001,0.0,23867.03,1
2398,86.0,630.5100000000001,54.0,14496.740000000002,0
2399,10.0,64.66,34.0,10590.070000000003,0
2400,41.0,244.59,39.0,0.0,1
2401,79.0,597.0199999999999,57.0,8961.869999999999,0
2402,78.0,530.57,98.0,13666.81,0
2403,79.0,533.9500000000002,46.0,24959.09,0
2404,40.0,307.83,0.0,17130.739999999998,1
2405,73.0,509.98,58.0,19427.620000000003,0
2406,75.0,459.13999999999993,57.0,10277.910000000002,0
2407,39.0,228.78,0.0,37111.19000000001,1
2408,71.0,499.54,56.0,9791.010000000002,0
2409,71.0,512.5299999999997,27.0,15772.679999999998,0
2410,26.0,177.31,57.0,17222.790000000005,0
2411,64.0,454.0200000000001,2.0,15656.280000000002,0
2412,72.0,495.1100000000001,34.0,15887.370000000004,0
2413,62.0,360.6499999999999,101.0,11723.299999999996,0
2414,104.0,740.9499999999999,0.0,33702.04,1
2415,68.0,486.09,40.0,7357.66,1
2416,11.0,81.29,1.0,4000.01,0
2417,85.0,464.6899999999998,51.0,19787.14,0
2418,36.0,199.98000000000005,35.0,28395.82,1
2419,59.0,420.91,32.0,10272.49,0
2420,9.0,94.14,91.0,38368.57999999998,1
2421,19.0,107.51,0.0,38999.59,1
2422,81.0,625.4900000000001,126.0,16538.89,1
2423,106.0,836.27,43.0,18050.8,0
2424,22.0,155.05999999999997,22.0,2253.5,1
2425,29.0,211.45,15.0,24741.25,0
2426,40.0,235.06,32.0,8778.89,0
2427,157.0,1113.1399999999996,0.0,43107.50999999999,1
2428,50.0,323.98999999999995,10.0,20922.050000000003,1
2429,42.0,295.86,33.0,10936.11,0
2430,65.0,449.9599999999999,10.0,17448.899999999998,0
2431,67.0,560.6199999999997,68.0,16663.57,0
2432,61.0,460.6399999999998,68.0,13105.3,0
2433,46.0,278.1000000000001,0.0,17288.020000000004,0
2434,55.0,314.7200000000001,0.0,17451.24,0
2435,58.0,344.56,21.0,15823.370000000004,0
2436,72.0,530.4399999999999,86.0,17072.699999999997,0
2437,34.0,239.76,62.0,10793.220000000005,0
2438,31.0,173.75999999999996,0.0,11966.73,1
2439,76.0,510.55,43.0,17208.459999999995,0
2440,25.0,180.63,20.0,6854.94,0
2441,81.0,588.1500000000001,56.0,19383.95,0
2442,55.0,369.67,47.0,11584.49,1
2443,106.0,796.79,23.0,42250.70000000001,1
2444,42.0,310.4800000000001,3.0,16462.989999999998,0
2445,43.0,235.81,43.0,23859.259999999995,1
2446,7.0,68.42999999999999,2.0,4442.16,0
2447,51.0,427.0700000000001,63.0,13108.170000000002,0
2448,72.0,526.05,24.0,19545.919999999995,0
2449,16.0,116.0,0.0,10169.88,0
2450,37.0,220.92,25.0,21376.22,0
2451,41.0,289.32000000000005,51.0,17006.249999999996,0
2452,82.0,679.5500000000001,0.0,8647.950000000003,0
2453,66.0,516.52,0.0,12404.020000000004,0
2454,27.0,164.14,97.0,17718.93,1
2455,0.0,0.0,8.0,35525.61,1
2456,109.0,788.7300000000001,0.0,17917.600000000006,0
2457,141.0,1102.8800000000003,50.0,16951.739999999998,0
2458,18.0,101.35,34.0,13049.180000000002,0
2459,51.0,328.87999999999994,24.0,20511.93,0
2460,30.0,226.20000000000005,28.0,10332.55,0
2461,67.0,429.1700000000001,11.0,13946.66,0
2462,71.0,457.93,51.0,16559.23,0
2463,83.0,584.1699999999997,39.0,22832.66999999999,0
2464,34.0,248.65,18.0,12741.28,0
2465,39.0,257.01000000000005,52.0,19450.11,0
2466,66.0,396.67,119.0,24622.909999999996,1
2467,89.0,511.5999999999999,71.0,27944.090000000004,0
2468,72.0,488.61,88.0,14101.690000000002,0
2469,64.0,434.6999999999999,47.0,17700.290000000005,0
2470,57.0,415.1000000000001,24.0,6087.86,0
2471,91.0,599.3,44.0,20183.720000000005,0
2472,89.0,669.06,18.0,3139.82,1
2473,51.0,360.5599999999999,53.0,19683.68,0
2474,19.0,97.14000000000004,0.0,15374.6,1
2475,138.0,915.93,133.0,42626.67,1
2476,132.0,932.68,65.0,29263.639999999992,1
2477,52.0,385.1099999999999,0.0,17617.43,0
2478,43.0,280.33,0.0,25184.08,0
2479,83.0,588.9499999999999,68.0,15433.180000000002,0
2480,51.0,371.83,63.0,5774.9800000000005,0
2481,79.0,619.7099999999998,20.0,20739.9,0
2482,78.0,563.86,0.0,17061.33,1
2483,55.0,446.6699999999999,18.0,18051.48,0
2484,60.0,458.8299999999999,51.0,11706.319999999998,0
2485,53.0,340.04,38.0,15779.549999999996,0
2486,8.0,55.13,0.0,1841.0,0
2487,87.0,638.9200000000001,31.0,12613.15,0
2488,58.0,383.34,5.0,8434.199999999999,0
2489,60.0,382.0299999999999,35.0,14891.120000000004,0
2490,107.0,666.29,35.0,27935.42,0
2491,47.0,232.6,72.0,20994.96,0
2492,57.0,445.4100000000001,1.0,8197.18,0
2493,60.0,413.85,38.0,20262.540000000005,0
2494,33.0,229.66000000000005,6.0,7659.1500000000015,0
2495,111.0,782.5000000000001,51.0,38798.13000000001,1
2496,143.0,1155.9500000000005,171.0,15790.19,1
2497,38.0,239.39,35.0,26656.24,1
2498,23.0,140.59000000000003,23.0,19201.75,0
2499,84.0,590.3,20.0,25837.399999999998,0
2500,15.0,111.37,4.0,10856.89,0
2501,87.0,621.03,72.0,10691.460000000005,0
2502,66.0,456.1699999999998,52.0,7016.490000000002,0
2503,37.0,292.84,18.0,4080.59,0
2504,45.0,270.14,29.0,0.0,1
2505,36.0,227.35,25.0,20406.06,0
2506,76.0,504.8699999999999,30.0,16845.7,0
2507,50.0,377.5800000000001,12.0,25212.379999999997,0
2508,22.0,131.53,5.0,4877.9400000000005,0
2509,56.0,364.7600000000001,153.0,19464.209999999995,1
2510,76.0,513.55,50.0,14584.730000000003,1
2511,37.0,253.95,69.0,18686.08,0
2512,82.0,492.0,30.0,22325.629999999997,0
2513,24.0,170.06,28.0,17305.610000000004,0
2514,96.0,663.2399999999999,24.0,11277.350000000002,1
2515,61.0,421.74000000000007,41.0,19746.94,0
2516,38.0,265.04,108.0,6033.38,0
2517,18.0,100.2,13.0,17109.97000000001,0
2518,38.0,289.38,0.0,25212.22,1
2519,11.0,73.47000000000001,20.0,8602.190000000002,0
2520,80.0,479.4899999999999,33.0,10121.45,1
2521,58.0,400.8199999999998,15.0,19335.930000000008,0
2522,85.0,645.72,0.0,14586.92,0
2523,107.0,791.9100000000001,6.0,15676.409999999998,1
2524,55.0,440.66,85.0,15962.010000000002,1
2525,35.0,213.86999999999992,15.0,20097.61,0
2526,50.0,334.1699999999999,39.0,21353.710000000006,0
2527,63.0,420.24,51.0,10497.71,0
2528,55.0,402.1700000000001,0.0,22021.11,1
2529,55.0,385.94,14.0,21957.92999999999,0
2530,50.0,345.79,0.0,18908.64,0
2531,56.0,404.18,91.0,16476.40000000001,0
2532,43.0,303.1099999999999,22.0,17254.17,0
2533,74.0,518.0899999999999,22.0,20412.61999999999,0
2534,91.0,610.2099999999998,20.0,16218.510000000004,0
2535,61.0,517.8199999999999,0.0,20207.5,0
2536,61.0,380.56000000000006,26.0,13684.88,0
2537,52.0,378.64,51.0,12442.04,0
2538,106.0,798.42,0.0,42181.91000000001,1
2539,29.0,274.41,24.0,14142.970000000005,0
2540,36.0,297.35,20.0,24526.88000000001,1
2541,81.0,574.8000000000003,97.0,21778.08999999999,0
2542,122.0,837.7599999999996,1.0,20197.070000000003,1
2543,9.0,34.29,95.0,13403.98,1
2544,76.0,451.09,84.0,23212.120000000006,0
2545,88.0,611.6899999999999,60.0,15512.04,0
2546,85.0,536.08,33.0,19974.04,0
2547,84.0,553.2400000000001,78.0,42735.18000000002,1
2548,65.0,458.46,0.0,15214.25,1
2549,64.0,466.4,33.0,14327.240000000002,0
2550,60.0,488.33,3.0,14134.37,0
2551,41.0,229.02000000000007,141.0,15004.959999999995,1
2552,58.0,394.15,48.0,15605.440000000002,0
2553,62.0,404.81,78.0,16948.05,0
2554,59.0,398.0700000000001,24.0,22574.389999999992,1
2555,36.0,301.49000000000007,114.0,4136.870000000001,0
2556,65.0,484.5799999999999,45.0,18527.340000000004,0
2557,18.0,148.36,94.0,9941.3,1
2558,52.0,383.9,40.0,24574.81999999998,0
2559,72.0,442.2199999999999,10.0,16983.660000000003,0
2560,76.0,593.7700000000001,0.0,11311.21,1
2561,115.0,679.2700000000001,1.0,28668.4,1
2562,122.0,821.6700000000001,56.0,9798.960000000005,0
2563,76.0,524.5599999999997,0.0,5291.099999999999,1
2564,29.0,217.15,46.0,16933.72,0
2565,71.0,528.3299999999998,17.0,19918.66,0
2566,85.0,490.6399999999999,22.0,26253.88999999999,0
2567,0.0,0.0,32.0,17206.440000000002,0
2568,121.0,797.7899999999998,0.0,25789.68,1
2569,96.0,687.1900000000003,0.0,24529.99000000001,0
2570,50.0,359.73,102.0,3664.6,1
